Test (2B): leader backs up quickly over incorrect follower logs ...
2024/03/04 23:24:47 003644 VOTE Server 0 started election for term 1`
2024/03/04 23:24:47 003669 VOTE Server 1 received requestVote | term: 1, candidateId: 0, lastLogIndex: 0, lastLogTerm: 0
2024/03/04 23:25:09 225510 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:09 225730 CMIT Server 3 applied command 5341743356487612663 | term: 29, index: 89
2024/03/04 23:25:09 226505 APND Server 3 sending appendEntries to 1 | nextIndex: 90, logLength: 90
2024/03/04 23:25:09 226505 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:09 226506 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 90
2024/03/04 23:25:09 226506 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:09 226512 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 89, prevLogTerm: 29, leaderCommit: 89, entries: 0
2024/03/04 23:25:09 226512 APND Server 3 sending appendEntries to 0 | nextIndex: 90, logLength: 90
2024/03/04 23:25:09 226514 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:09 226514 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 90
2024/03/04 23:25:09 226515 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:09 226522 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 89, prevLogTerm: 29, leaderCommit: 89, entries: 0
2024/03/04 23:25:09 226583 CMIT Server 0 applied command 5341743356487612663 | term: 29, index: 89
2024/03/04 23:25:09 226583 CMIT Server 1 applied command 5341743356487612663 | term: 29, index: 89
2024/03/04 23:25:09 226694 LOG1 Server 3 received command 3014961293223550999 | term: 29, index: 90
2024/03/04 23:25:09 227227 VOTE Server 4 started election for term 26
2024/03/04 23:25:09 227506 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 91
2024/03/04 23:25:09 227507 APND Server 3 sending appendEntries to 1 | nextIndex: 90, logLength: 91
2024/03/04 23:25:09 227507 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:09 227507 APND Server 3 sending appendEntries to 0 | nextIndex: 90, logLength: 91
2024/03/04 23:25:09 227509 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:09 227509 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 91
2024/03/04 23:25:09 227512 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:09 227513 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:09 227513 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 89, prevLogTerm: 29, leaderCommit: 89, entries: 1
2024/03/04 23:25:09 227519 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 89, prevLogTerm: 29, leaderCommit: 89, entries: 1
2024/03/04 23:25:09 227556 CMIT Server 3 applied command 3014961293223550999 | term: 29, index: 90
2024/03/04 23:25:09 228515 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:09 228516 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:09 228517 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 91
2024/03/04 23:25:09 228517 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:09 228521 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:09 228527 APND Server 3 sending appendEntries to 0 | nextIndex: 91, logLength: 91
2024/03/04 23:25:09 228529 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 91
2024/03/04 23:25:09 228535 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 90, prevLogTerm: 29, leaderCommit: 90, entries: 0
2024/03/04 23:25:09 228541 APND Server 3 sending appendEntries to 1 | nextIndex: 91, logLength: 91
2024/03/04 23:25:09 228547 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 90, prevLogTerm: 29, leaderCommit: 90, entries: 0
2024/03/04 23:25:09 228623 CMIT Server 1 applied command 3014961293223550999 | term: 29, index: 90
2024/03/04 23:25:09 228624 CMIT Server 0 applied command 3014961293223550999 | term: 29, index: 90
2024/03/04 23:25:09 228797 LOG1 Server 3 received command 2572864342680216423 | term: 29, index: 91
2024/03/04 23:25:09 229521 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:09 229521 APND Server 3 sending appendEntries to 0 | nextIndex: 91, logLength: 92
2024/03/04 23:25:09 229522 APND Server 3 sending appendEntries to 1 | nextIndex: 91, logLength: 92
2024/03/04 23:25:09 229523 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:09 229524 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 92
2024/03/04 23:25:09 229527 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 90, prevLogTerm: 29, leaderCommit: 90, entries: 1
2024/03/04 23:25:09 229529 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 92
2024/03/04 23:25:09 229530 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:09 229531 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 90, prevLogTerm: 29, leaderCommit: 90, entries: 1
2024/03/04 23:25:09 229535 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:09 229564 CMIT Server 3 applied command 2572864342680216423 | term: 29, index: 91
2024/03/04 23:25:09 230531 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:09 230532 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:09 230533 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 92
2024/03/04 23:25:09 230537 APND Server 3 sending appendEntries to 1 | nextIndex: 92, logLength: 92
2024/03/04 23:25:09 230539 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:09 230540 APND Server 3 sending appendEntries to 0 | nextIndex: 92, logLength: 92
2024/03/04 23:25:09 230548 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 91, prevLogTerm: 29, leaderCommit: 91, entries: 0
2024/03/04 23:25:09 230552 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 91, prevLogTerm: 29, leaderCommit: 91, entries: 0
2024/03/04 23:25:09 230556 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:09 230561 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 92
2024/03/04 23:25:09 230626 CMIT Server 1 applied command 2572864342680216423 | term: 29, index: 91
2024/03/04 23:25:09 230627 CMIT Server 0 applied command 2572864342680216423 | term: 29, index: 91
2024/03/04 23:25:09 230651 LOG1 Server 3 received command 4987687658683003672 | term: 29, index: 92
2024/03/04 23:25:10 231543 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:10 231544 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 93
2024/03/04 23:25:10 231548 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 231548 APND Server 3 sending appendEntries to 0 | nextIndex: 92, logLength: 93
2024/03/04 23:25:10 231552 APND Server 3 sending appendEntries to 1 | nextIndex: 92, logLength: 93
2024/03/04 23:25:10 231555 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 93
2024/03/04 23:25:10 231558 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 91, prevLogTerm: 29, leaderCommit: 91, entries: 1
2024/03/04 23:25:10 231560 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 91, prevLogTerm: 29, leaderCommit: 91, entries: 1
2024/03/04 23:25:10 231564 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 231567 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:10 231584 CMIT Server 3 applied command 4987687658683003672 | term: 29, index: 92
2024/03/04 23:25:10 231697 VOTE Server 4 started election for term 27
2024/03/04 23:25:10 232545 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 93
2024/03/04 23:25:10 232547 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 93
2024/03/04 23:25:10 232547 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:10 232547 APND Server 3 sending appendEntries to 1 | nextIndex: 93, logLength: 93
2024/03/04 23:25:10 232549 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 232550 APND Server 3 sending appendEntries to 0 | nextIndex: 93, logLength: 93
2024/03/04 23:25:10 232554 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 232558 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 92, prevLogTerm: 29, leaderCommit: 92, entries: 0
2024/03/04 23:25:10 232559 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:10 232570 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 92, prevLogTerm: 29, leaderCommit: 92, entries: 0
2024/03/04 23:25:10 232664 CMIT Server 0 applied command 4987687658683003672 | term: 29, index: 92
2024/03/04 23:25:10 232677 CMIT Server 1 applied command 4987687658683003672 | term: 29, index: 92
2024/03/04 23:25:10 232735 LOG1 Server 3 received command 1026197742200650385 | term: 29, index: 93
2024/03/04 23:25:10 233547 APND Server 3 sending appendEntries to 1 | nextIndex: 93, logLength: 94
2024/03/04 23:25:10 233549 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 233551 APND Server 3 sending appendEntries to 0 | nextIndex: 93, logLength: 94
2024/03/04 23:25:10 233553 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:10 233553 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 94
2024/03/04 23:25:10 233559 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 92, prevLogTerm: 29, leaderCommit: 92, entries: 1
2024/03/04 23:25:10 233561 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 94
2024/03/04 23:25:10 233561 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 233574 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 92, prevLogTerm: 29, leaderCommit: 92, entries: 1
2024/03/04 23:25:10 233576 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:10 233741 CMIT Server 3 applied command 1026197742200650385 | term: 29, index: 93
2024/03/04 23:25:10 234554 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 234556 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 94
2024/03/04 23:25:10 234556 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:10 234558 APND Server 3 sending appendEntries to 1 | nextIndex: 94, logLength: 94
2024/03/04 23:25:10 234562 APND Server 3 sending appendEntries to 0 | nextIndex: 94, logLength: 94
2024/03/04 23:25:10 234566 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:10 234568 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 234568 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 94
2024/03/04 23:25:10 234570 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 93, prevLogTerm: 29, leaderCommit: 93, entries: 0
2024/03/04 23:25:10 234571 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 93, prevLogTerm: 29, leaderCommit: 93, entries: 0
2024/03/04 23:25:10 234592 CMIT Server 0 applied command 1026197742200650385 | term: 29, index: 93
2024/03/04 23:25:10 234592 CMIT Server 1 applied command 1026197742200650385 | term: 29, index: 93
2024/03/04 23:25:10 234607 LOG1 Server 3 received command 4619900406573882340 | term: 29, index: 94
2024/03/04 23:25:10 235563 APND Server 3 sending appendEntries to 0 | nextIndex: 94, logLength: 95
2024/03/04 23:25:10 235564 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 235566 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 95
2024/03/04 23:25:10 235566 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:10 235568 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 93, prevLogTerm: 29, leaderCommit: 93, entries: 1
2024/03/04 23:25:10 235570 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 95
2024/03/04 23:25:10 235570 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 235573 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:10 235573 APND Server 3 sending appendEntries to 1 | nextIndex: 94, logLength: 95
2024/03/04 23:25:10 235576 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 93, prevLogTerm: 29, leaderCommit: 93, entries: 1
2024/03/04 23:25:10 235675 CMIT Server 3 applied command 4619900406573882340 | term: 29, index: 94
2024/03/04 23:25:10 236539 VOTE Server 4 started election for term 28
2024/03/04 23:25:10 236573 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 95
2024/03/04 23:25:10 236573 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:10 236576 APND Server 3 sending appendEntries to 0 | nextIndex: 95, logLength: 95
2024/03/04 23:25:10 236576 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 236577 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 95
2024/03/04 23:25:10 236578 APND Server 3 sending appendEntries to 1 | nextIndex: 95, logLength: 95
2024/03/04 23:25:10 236579 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 94, prevLogTerm: 29, leaderCommit: 94, entries: 0
2024/03/04 23:25:10 236580 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 94, prevLogTerm: 29, leaderCommit: 94, entries: 0
2024/03/04 23:25:10 236584 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:10 236588 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 236645 CMIT Server 1 applied command 4619900406573882340 | term: 29, index: 94
2024/03/04 23:25:10 236645 CMIT Server 0 applied command 4619900406573882340 | term: 29, index: 94
2024/03/04 23:25:10 236669 LOG1 Server 3 received command 1106998943622995642 | term: 29, index: 95
2024/03/04 23:25:10 237575 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 237576 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 96
2024/03/04 23:25:10 237577 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:10 237577 APND Server 3 sending appendEntries to 1 | nextIndex: 95, logLength: 96
2024/03/04 23:25:10 237578 APND Server 3 sending appendEntries to 0 | nextIndex: 95, logLength: 96
2024/03/04 23:25:10 237581 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 237581 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 96
2024/03/04 23:25:10 237581 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 94, prevLogTerm: 29, leaderCommit: 94, entries: 1
2024/03/04 23:25:10 237589 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:10 237590 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 94, prevLogTerm: 29, leaderCommit: 94, entries: 1
2024/03/04 23:25:10 237810 CMIT Server 3 applied command 1106998943622995642 | term: 29, index: 95
2024/03/04 23:25:10 238582 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:10 238582 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 238582 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 96
2024/03/04 23:25:10 238584 APND Server 3 sending appendEntries to 0 | nextIndex: 96, logLength: 96
2024/03/04 23:25:10 238585 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 238585 APND Server 3 sending appendEntries to 1 | nextIndex: 96, logLength: 96
2024/03/04 23:25:10 238586 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 96
2024/03/04 23:25:10 238590 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 95, prevLogTerm: 29, leaderCommit: 95, entries: 0
2024/03/04 23:25:10 238592 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 95, prevLogTerm: 29, leaderCommit: 95, entries: 0
2024/03/04 23:25:10 238593 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:10 238654 CMIT Server 1 applied command 1106998943622995642 | term: 29, index: 95
2024/03/04 23:25:10 238655 CMIT Server 0 applied command 1106998943622995642 | term: 29, index: 95
2024/03/04 23:25:10 238751 LOG1 Server 3 received command 7428255024769201191 | term: 29, index: 96
2024/03/04 23:25:10 239590 APND Server 3 sending appendEntries to 1 | nextIndex: 96, logLength: 97
2024/03/04 23:25:10 239590 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:10 239591 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 97
2024/03/04 23:25:10 239592 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 239592 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 239594 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 95, prevLogTerm: 29, leaderCommit: 95, entries: 1
2024/03/04 23:25:10 239596 APND Server 3 sending appendEntries to 0 | nextIndex: 96, logLength: 97
2024/03/04 23:25:10 239597 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 97
2024/03/04 23:25:10 239605 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:10 239605 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 95, prevLogTerm: 29, leaderCommit: 95, entries: 1
2024/03/04 23:25:10 239820 CMIT Server 3 applied command 7428255024769201191 | term: 29, index: 96
2024/03/04 23:25:10 240449 VOTE Server 4 started election for term 29
2024/03/04 23:25:10 240593 APND Server 3 sending appendEntries to 0 | nextIndex: 97, logLength: 97
2024/03/04 23:25:10 240593 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 240594 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 97
2024/03/04 23:25:10 240594 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:10 240597 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 96, prevLogTerm: 29, leaderCommit: 96, entries: 0
2024/03/04 23:25:10 240601 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:10 240601 APND Server 3 sending appendEntries to 1 | nextIndex: 97, logLength: 97
2024/03/04 23:25:10 240602 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:10 240603 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 97
2024/03/04 23:25:10 240606 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 96, prevLogTerm: 29, leaderCommit: 96, entries: 0
2024/03/04 23:25:10 240669 CMIT Server 1 applied command 7428255024769201191 | term: 29, index: 96
2024/03/04 23:25:10 240669 CMIT Server 0 applied command 7428255024769201191 | term: 29, index: 96
2024/03/04 23:25:11 240821 LOG1 Server 3 received command 8302104897504105802 | term: 29, index: 97
2024/03/04 23:25:11 241603 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:11 241604 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 98
2024/03/04 23:25:11 241604 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:11 241605 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 98
2024/03/04 23:25:11 241605 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:11 241609 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:11 241610 APND Server 3 sending appendEntries to 1 | nextIndex: 97, logLength: 98
2024/03/04 23:25:11 241611 APND Server 3 sending appendEntries to 0 | nextIndex: 97, logLength: 98
2024/03/04 23:25:11 241615 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 96, prevLogTerm: 29, leaderCommit: 96, entries: 1
2024/03/04 23:25:11 241615 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 96, prevLogTerm: 29, leaderCommit: 96, entries: 1
2024/03/04 23:25:11 241642 CMIT Server 3 applied command 8302104897504105802 | term: 29, index: 97
2024/03/04 23:25:11 242610 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 98
2024/03/04 23:25:11 242611 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:11 242612 APND Server 3 sending appendEntries to 0 | nextIndex: 98, logLength: 98
2024/03/04 23:25:11 242612 APND Server 3 sending appendEntries to 1 | nextIndex: 98, logLength: 98
2024/03/04 23:25:11 242613 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:11 242614 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 98
2024/03/04 23:25:11 242615 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 97, prevLogTerm: 29, leaderCommit: 97, entries: 0
2024/03/04 23:25:11 242617 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:11 242621 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 97, prevLogTerm: 29, leaderCommit: 97, entries: 0
2024/03/04 23:25:11 242622 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:11 242705 CMIT Server 0 applied command 8302104897504105802 | term: 29, index: 97
2024/03/04 23:25:11 242706 CMIT Server 1 applied command 8302104897504105802 | term: 29, index: 97
2024/03/04 23:25:11 242886 LOG1 Server 3 received command 5379889178484854980 | term: 29, index: 98
2024/03/04 23:25:11 243620 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 99
2024/03/04 23:25:11 243621 APND Server 3 sending appendEntries to 0 | nextIndex: 98, logLength: 99
2024/03/04 23:25:11 243622 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 99
2024/03/04 23:25:11 243623 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:11 243624 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:11 243625 APND Server 3 sending appendEntries to 1 | nextIndex: 98, logLength: 99
2024/03/04 23:25:11 243625 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 97, prevLogTerm: 29, leaderCommit: 97, entries: 1
2024/03/04 23:25:11 243628 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:11 243628 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 97, prevLogTerm: 29, leaderCommit: 97, entries: 1
2024/03/04 23:25:11 243633 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:11 243776 CMIT Server 3 applied command 5379889178484854980 | term: 29, index: 98
2024/03/04 23:25:11 244092 VOTE Server 4 started election for term 30
2024/03/04 23:25:11 244621 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 99
2024/03/04 23:25:11 244622 APND Server 3 sending appendEntries to 1 | nextIndex: 99, logLength: 99
2024/03/04 23:25:11 244624 APND Server 3 sending appendEntries to 0 | nextIndex: 99, logLength: 99
2024/03/04 23:25:11 244624 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:11 244625 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 99
2024/03/04 23:25:11 244626 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:11 244626 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 98, prevLogTerm: 29, leaderCommit: 98, entries: 0
2024/03/04 23:25:11 244629 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:11 244630 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:11 244631 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 98, prevLogTerm: 29, leaderCommit: 98, entries: 0
2024/03/04 23:25:11 244726 CMIT Server 1 applied command 5379889178484854980 | term: 29, index: 98
2024/03/04 23:25:11 244726 CMIT Server 0 applied command 5379889178484854980 | term: 29, index: 98
2024/03/04 23:25:11 244741 LOG1 Server 3 received command 6171275502673900665 | term: 29, index: 99
2024/03/04 23:25:11 245625 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 100
2024/03/04 23:25:11 245625 APND Server 3 sending appendEntries to 0 | nextIndex: 99, logLength: 100
2024/03/04 23:25:11 245625 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:11 245626 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 100
2024/03/04 23:25:11 245629 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 98, prevLogTerm: 29, leaderCommit: 98, entries: 1
2024/03/04 23:25:11 245632 APND Server 3 sending appendEntries to 1 | nextIndex: 99, logLength: 100
2024/03/04 23:25:11 245633 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:11 245635 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:11 245637 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 98, prevLogTerm: 29, leaderCommit: 98, entries: 1
2024/03/04 23:25:11 245639 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:11 245696 CMIT Server 3 applied command 6171275502673900665 | term: 29, index: 99
2024/03/04 23:25:11 246635 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:11 246636 APND Server 3 sending appendEntries to 0 | nextIndex: 100, logLength: 100
2024/03/04 23:25:11 246636 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:11 246637 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 100
2024/03/04 23:25:11 246640 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 100
