Test (2B): leader backs up quickly over incorrect follower logs ...
000000 VOTE Server 1 started election for term 1
000014 VOTE Server 0 received requestVote | term: 1, candidateId: 1, lastLogIndex: 0, lastLogTerm: 0
220122 LOG1 Server 3 received command 6618596721186954240 | term: 29, index: 90
220941 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 91
220942 APND Server 3 sending appendEntries to 1 | nextIndex: 90, logLength: 91
220942 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
220943 APND Server 3 sending appendEntries to 2 | nextIndex: 90, logLength: 91
220947 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 91
220956 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
220957 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 89, prevLogTerm: 29, leaderCommit: 89, entries: 1
220957 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
220962 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 89, prevLogTerm: 29, leaderCommit: 89, entries: 1
220965 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
221953 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 91
221954 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
221955 APND Server 3 sending appendEntries to 1 | nextIndex: 91, logLength: 91
221956 APND Server 3 sending appendEntries to 2 | nextIndex: 91, logLength: 91
221957 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
221959 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 91
221960 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 90, prevLogTerm: 29, leaderCommit: 90, entries: 0
221965 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
221966 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 90, prevLogTerm: 29, leaderCommit: 90, entries: 0
221969 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
222164 LOG1 Server 3 received command 8364891491823550423 | term: 29, index: 91
222956 APND Server 3 sending appendEntries to 1 | nextIndex: 91, logLength: 92
222958 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
222959 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
222960 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 92
222963 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
222968 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 90, prevLogTerm: 29, leaderCommit: 90, entries: 1
222973 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 92
222975 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
222977 APND Server 3 sending appendEntries to 2 | nextIndex: 91, logLength: 92
222989 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 90, prevLogTerm: 29, leaderCommit: 90, entries: 1
223964 APND Server 3 sending appendEntries to 2 | nextIndex: 92, logLength: 92
223966 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
223967 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
223967 APND Server 3 sending appendEntries to 1 | nextIndex: 92, logLength: 92
223968 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 92
223969 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 92
223978 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
223988 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 91, prevLogTerm: 29, leaderCommit: 91, entries: 0
223990 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
224003 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 91, prevLogTerm: 29, leaderCommit: 91, entries: 0
224212 LOG1 Server 3 received command 586878900665880582 | term: 29, index: 92
224435 VOTE Server 0 started election for term 26
224973 APND Server 3 sending appendEntries to 1 | nextIndex: 92, logLength: 93
224974 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
224975 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
224975 APND Server 3 sending appendEntries to 2 | nextIndex: 92, logLength: 93
224978 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 93
224981 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 91, prevLogTerm: 29, leaderCommit: 91, entries: 1
224984 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
224987 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 93
224987 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
224988 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 91, prevLogTerm: 29, leaderCommit: 91, entries: 1
225979 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 93
225981 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
225982 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
225981 APND Server 3 sending appendEntries to 2 | nextIndex: 93, logLength: 93
225984 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
225984 APND Server 3 sending appendEntries to 1 | nextIndex: 93, logLength: 93
225986 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 93
225991 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 92, prevLogTerm: 29, leaderCommit: 92, entries: 0
225994 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
225996 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 92, prevLogTerm: 29, leaderCommit: 92, entries: 0
226081 LOG1 Server 3 received command 2057286299780308591 | term: 29, index: 93
226982 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 94
226982 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
226986 APND Server 3 sending appendEntries to 2 | nextIndex: 93, logLength: 94
226987 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
226990 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 94
226996 APND Server 3 sending appendEntries to 1 | nextIndex: 93, logLength: 94
226997 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 92, prevLogTerm: 29, leaderCommit: 92, entries: 1
227003 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
227005 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 92, prevLogTerm: 29, leaderCommit: 92, entries: 1
227006 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
227990 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 94
227992 APND Server 3 sending appendEntries to 2 | nextIndex: 94, logLength: 94
227993 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
227994 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 94
227999 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
228003 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 93, prevLogTerm: 29, leaderCommit: 93, entries: 0
228010 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
228011 APND Server 3 sending appendEntries to 1 | nextIndex: 94, logLength: 94
228020 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 93, prevLogTerm: 29, leaderCommit: 93, entries: 0
228024 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
228151 LOG1 Server 3 received command 2999310542638658664 | term: 29, index: 94
228991 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 95
228994 APND Server 3 sending appendEntries to 2 | nextIndex: 94, logLength: 95
228996 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
228996 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
229002 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 93, prevLogTerm: 29, leaderCommit: 93, entries: 1
229007 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
228996 APND Server 3 sending appendEntries to 1 | nextIndex: 94, logLength: 95
229010 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
229015 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 95
229018 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 93, prevLogTerm: 29, leaderCommit: 93, entries: 1
229481 VOTE Server 0 started election for term 27
230004 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
230005 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 95
230006 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
230007 APND Server 3 sending appendEntries to 2 | nextIndex: 95, logLength: 95
230008 APND Server 3 sending appendEntries to 1 | nextIndex: 95, logLength: 95
230010 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 95
230013 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 94, prevLogTerm: 29, leaderCommit: 94, entries: 0
230015 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
230017 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
230021 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 94, prevLogTerm: 29, leaderCommit: 94, entries: 0
230226 LOG1 Server 3 received command 3756229902739708186 | term: 29, index: 95
231005 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
231007 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
231006 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 96
231010 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
231012 APND Server 3 sending appendEntries to 2 | nextIndex: 95, logLength: 96
231016 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 96
231028 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 94, prevLogTerm: 29, leaderCommit: 94, entries: 1
231028 APND Server 3 sending appendEntries to 1 | nextIndex: 95, logLength: 96
231028 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
231038 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 94, prevLogTerm: 29, leaderCommit: 94, entries: 1
232009 APND Server 3 sending appendEntries to 2 | nextIndex: 96, logLength: 96
232011 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
232012 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
232012 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 96
232018 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 95, prevLogTerm: 29, leaderCommit: 95, entries: 0
232022 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
232024 APND Server 3 sending appendEntries to 1 | nextIndex: 96, logLength: 96
232025 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
232027 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 96
232032 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 95, prevLogTerm: 29, leaderCommit: 95, entries: 0
232098 LOG1 Server 3 received command 7439358663379293884 | term: 29, index: 96
233018 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 97
233019 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
233022 APND Server 3 sending appendEntries to 1 | nextIndex: 96, logLength: 97
233023 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
233023 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
233025 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 97
233031 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
233036 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 95, prevLogTerm: 29, leaderCommit: 95, entries: 1
233037 APND Server 3 sending appendEntries to 2 | nextIndex: 96, logLength: 97
233046 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 95, prevLogTerm: 29, leaderCommit: 95, entries: 1
233624 VOTE Server 0 started election for term 28
234020 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
234022 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
234024 APND Server 3 sending appendEntries to 1 | nextIndex: 97, logLength: 97
234025 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
234027 APND Server 3 sending appendEntries to 2 | nextIndex: 97, logLength: 97
234033 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 96, prevLogTerm: 29, leaderCommit: 96, entries: 0
234037 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
234039 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 97
234046 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 96, prevLogTerm: 29, leaderCommit: 96, entries: 0
234048 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 97
234152 LOG1 Server 3 received command 3606307292993493061 | term: 29, index: 97
235025 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 98
235026 APND Server 3 sending appendEntries to 1 | nextIndex: 97, logLength: 98
235027 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
235027 APND Server 3 sending appendEntries to 2 | nextIndex: 97, logLength: 98
235030 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 98
235037 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
235037 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 96, prevLogTerm: 29, leaderCommit: 96, entries: 1
235039 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
235042 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
235049 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 96, prevLogTerm: 29, leaderCommit: 96, entries: 1
236034 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 98
236035 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
236036 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
236037 APND Server 3 sending appendEntries to 2 | nextIndex: 98, logLength: 98
236039 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 98
236047 APND Server 3 sending appendEntries to 1 | nextIndex: 98, logLength: 98
236050 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 97, prevLogTerm: 29, leaderCommit: 97, entries: 0
236050 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
236054 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 97, prevLogTerm: 29, leaderCommit: 97, entries: 0
236055 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
236246 LOG1 Server 3 received command 976740004198503913 | term: 29, index: 98
237043 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
237045 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
237044 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 99
237051 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
237055 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
237057 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 99
237058 APND Server 3 sending appendEntries to 2 | nextIndex: 98, logLength: 99
237060 APND Server 3 sending appendEntries to 1 | nextIndex: 98, logLength: 99
237067 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 97, prevLogTerm: 29, leaderCommit: 97, entries: 1
237068 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 97, prevLogTerm: 29, leaderCommit: 97, entries: 1
237646 VOTE Server 0 started election for term 29
238045 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
238046 APND Server 3 sending appendEntries to 1 | nextIndex: 99, logLength: 99
238051 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
238052 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
238053 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 98, prevLogTerm: 29, leaderCommit: 98, entries: 0
238052 APND Server 3 sending appendEntries to 2 | nextIndex: 99, logLength: 99
238056 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 99
238060 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 98, prevLogTerm: 29, leaderCommit: 98, entries: 0
238064 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 99
238066 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
238101 LOG1 Server 3 received command 7851996629940293632 | term: 29, index: 99
239052 APND Server 3 sending appendEntries to 2 | nextIndex: 99, logLength: 100
239055 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
239057 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 100
239058 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
239064 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
239067 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 98, prevLogTerm: 29, leaderCommit: 98, entries: 1
239077 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
239079 APND Server 3 sending appendEntries to 1 | nextIndex: 99, logLength: 100
239081 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 100
239092 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 98, prevLogTerm: 29, leaderCommit: 98, entries: 1
240057 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 100
240058 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
240060 APND Server 3 sending appendEntries to 2 | nextIndex: 100, logLength: 100
240061 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
240063 APND Server 3 sending appendEntries to 1 | nextIndex: 100, logLength: 100
240066 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 100
240071 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 99, prevLogTerm: 29, leaderCommit: 99, entries: 0
240075 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
240077 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
240084 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 99, prevLogTerm: 29, leaderCommit: 99, entries: 0
240180 LOG1 Server 3 received command 7677360822911709420 | term: 29, index: 100
241066 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
241068 APND Server 3 sending appendEntries to 1 | nextIndex: 100, logLength: 101
241069 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
241071 APND Server 3 sending appendEntries to 2 | nextIndex: 100, logLength: 101
241077 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 101
241079 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 99, prevLogTerm: 29, leaderCommit: 99, entries: 1
241086 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
241091 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
241095 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 101
241095 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 99, prevLogTerm: 29, leaderCommit: 99, entries: 1
241452 VOTE Server 0 started election for term 30
242069 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
242072 APND Server 3 sending appendEntries to 2 | nextIndex: 101, logLength: 101
242073 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
242074 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 101
242080 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 100, prevLogTerm: 29, leaderCommit: 100, entries: 0
242085 APND Server 3 sending appendEntries to 1 | nextIndex: 101, logLength: 101
242088 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
242090 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 101
242096 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 100, prevLogTerm: 29, leaderCommit: 100, entries: 0
242102 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
242262 LOG1 Server 3 received command 302206809156510716 | term: 29, index: 101
243071 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
243073 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 102
243074 APND Server 3 sending appendEntries to 2 | nextIndex: 101, logLength: 102
243077 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
243080 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 102
243081 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
243092 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 100, prevLogTerm: 29, leaderCommit: 100, entries: 1
243095 APND Server 3 sending appendEntries to 1 | nextIndex: 101, logLength: 102
243097 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
243105 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 100, prevLogTerm: 29, leaderCommit: 100, entries: 1
244081 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
244083 APND Server 3 sending appendEntries to 2 | nextIndex: 102, logLength: 102
244097 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 102
244096 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
244103 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 101, prevLogTerm: 29, leaderCommit: 101, entries: 0
244107 APND Server 3 sending appendEntries to 1 | nextIndex: 102, logLength: 102
244109 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 102
244120 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
244119 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 101, prevLogTerm: 29, leaderCommit: 101, entries: 0
244126 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
244343 LOG1 Server 3 received command 4142553705525264530 | term: 29, index: 102
245091 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 103
245092 APND Server 4 sending appendEntries to 3 | nextIndex: 52, logLength: 102
245093 APND Server 3 sending appendEntries to 2 | nextIndex: 102, logLength: 103
245095 APND Server 4 sending appendEntries to 0 | nextIndex: 102, logLength: 102
245096 APND Server 3 sending appendEntries to 1 | nextIndex: 102, logLength: 103
245097 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 102
245098 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 103
245104 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 101, prevLogTerm: 3, leaderCommit: 51, entries: 0
245106 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 50
245108 INFO Server 4 demoted to follower
245110 APND Server 2 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 101, prevLogTerm: 29, leaderCommit: 101, entries: 1
245111 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 102
245112 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 101, entries: 51
245114 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 101, prevLogTerm: 29, leaderCommit: 101, entries: 1
245115 APND Server 4 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 101, entries: 51
245116 INFO Server 3 demoted to follower
245117 VOTE Server 3 started election for term 31
245120 VOTE Server 2 received requestVote | term: 31, candidateId: 3, lastLogIndex: 102, lastLogTerm: 29
245121 INFO Server 2 demoted to follower
245121 VOTE Server 2 voted for 3
245122 VOTE Server 0 received requestVote | term: 31, candidateId: 3, lastLogIndex: 102, lastLogTerm: 29
245122 INFO Server 0 demoted to follower
245122 VOTE Server 0 voted for 3
245122 APND Server 2 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 1, prevLogTerm: 1, leaderCommit: 51, entries: 100
245124 INFO Server 4 demoted to follower
245125 INFO Server 3 promoted to leader
245125 VOTE Server 4 received requestVote | term: 31, candidateId: 3, lastLogIndex: 102, lastLogTerm: 29
245125 VOTE Server 4 voted for 3
245125 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 103
245126 VOTE Server 1 received requestVote | term: 31, candidateId: 3, lastLogIndex: 102, lastLogTerm: 29
245127 INFO Server 1 demoted to follower
245127 VOTE Server 1 voted for 3
245127 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
245129 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
245129 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 103
245132 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
245133 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
245135 APND Server 1 received appendEntries | term: 30, leaderId: 4, prevLogIndex: 1, prevLogTerm: 1, leaderCommit: 51, entries: 100
245135 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
245137 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
246094 APND Server 3 sending appendEntries to 4 | nextIndex: 102, logLength: 103
246095 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
246098 APND Server 3 sending appendEntries to 0 | nextIndex: 102, logLength: 103
246100 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
246101 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
246100 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 101, prevLogTerm: 29, leaderCommit: 101, entries: 1
246103 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 101, prevLogTerm: 29, leaderCommit: 101, entries: 1
246105 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
247106 APND Server 3 sending appendEntries to 0 | nextIndex: 2, logLength: 103
247108 APND Server 3 sending appendEntries to 4 | nextIndex: 2, logLength: 103
247111 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
247113 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
247118 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
247118 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
247141 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 1, prevLogTerm: 1, leaderCommit: 101, entries: 101
247142 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 1, prevLogTerm: 1, leaderCommit: 101, entries: 101
248110 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
248111 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 103
248112 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 103
248114 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
248117 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
